公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1471,首利,645679,705189,852028,-8.43,-24.21,2233284,2620630,-14.78
1582,信錦,92487,118905,70850,-22.21,30.53,471102,332603,41.64
2059,川湖,140770,162465,161298,-13.35,-12.72,559515,663982,-15.73
2308,台達電,2690396,3051815,2615744,-11.84,2.85,10381634,9035077,14.9
2313,華通,1484250,1689489,1355262,-12.14,9.51,5918539,5038127,17.47
2316,楠梓電,260525,315576,298031,-17.44,-12.58,1169677,1221974,-4.27
2327,國巨,1140209,1061222,971030,7.44,17.42,4001558,3716346,7.67
2328,廣宇,435505,415303,501102,4.86,-13.09,1564114,1717635,-8.93
2355,敬鵬,1026952,1157945,1117215,-11.31,-8.07,4231962,3910814,8.21
2367,燿華,940683,945691,793143,-0.52,18.6,3618462,2558987,41.4
2368,金像電,1297122,1285201,1056252,0.92,22.8,4505785,4084504,10.31
2375,智寶,44941,26092,40394,72.24,11.25,125490,84464,48.57
2383,台光電子,405439,440451,378864,-7.94,7.01,1662402,1449404,14.69
2392,正崴,4476149,4740977,3216535,-5.58,39.16,16440190,10013241,64.18
2413,環科,254918,322319,347942,-20.91,-26.73,1024264,1167422,-12.26
2415,錩新,68093,75557,79041,-9.87,-13.85,257176,253738,1.35
2420,新巨,306477,365014,335830,-16.03,-8.74,1169351,1136565,2.88
2421,建準電機,520645,451718,544473,15.25,-4.37,1713836,1882114,-8.94
2428,興勤電子,224214,234348,238328,-4.32,-5.92,818055,800422,2.2
2429,銘旺科,61592,48936,67225,25.86,-8.37,187649,274019,-31.51
2431,聯昌電子,118912,163145,346284,-27.11,-65.66,559098,1155995,-51.63
2437,旺詮,98861,108701,110933,-9.05,-10.88,369316,356887,3.48
2440,太空梭,184392,170571,193937,8.1,-4.92,654482,663483,-1.35
2456,奇力新,193292,194370,202875,-0.55,-4.72,695790,694473,0.18
2457,飛宏科技,1324259,1323284,971281,0.07,36.34,4658090,3659534,27.28
2460,建通精密,138372,197102,232417,-29.79,-40.46,650913,885362,-26.48
2462,良得電,385516,386284,334886,-0.19,15.11,1256720,1132994,10.92
2467,志聖工業,293397,285664,178470,2.7,64.39,949039,733102,29.45
2472,立隆電子,387121,375491,371653,3.09,4.16,1309353,1277927,2.45
2476,鉅祥,114274,114786,156312,-0.44,-26.89,404891,564818,-28.31
2478,大毅,199179,267308,216435,-25.48,-7.97,850974,755987,12.56
2483,百容,116475,119171,116594,-2.26,-0.1,424263,406699,4.31
2484,希華,199243,208389,194790,-4.38,2.28,711303,667213,6.6
2492,華新科,750237,740314,786746,1.34,-4.64,2654140,2813371,-5.65
2493,揚博科技,235678,189588,149061,24.31,58.1,781235,456321,71.2
3003,健和興,213546,205876,181631,3.72,17.57,720847,587177,22.76
3011,今皓,62303,49354,85866,26.23,-27.44,214476,259454,-17.33
3015,全漢,1301303,1156669,1356640,12.5,-4.07,4529891,5113144,-11.4
3023,信邦電子,180140,205189,197947,-12.2,-8.99,714772,712769,0.28
3026,禾伸堂,1188355,1253238,1098318,-5.17,8.19,4579054,4084424,12.11
3032,偉訓科技,222283,224031,200380,-0.78,10.93,689282,679208,1.48
3037,欣興電子,4062853,4361135,4273231,-6.83,-4.92,16106597,15402393,4.57
3042,晶技,770267,727779,691495,5.83,11.39,2852053,2459214,15.97
3044,健鼎科技,421682,451883,462326,-6.68,-8.79,1561447,1418315,10.09
3058,立德電子,535442,455542,378698,17.53,41.39,1675610,1402619,19.46
3090,日電貿,275008,205921,250707,33.55,9.69,793209,858039,-7.55
3229,晟鈦,85780,88355,88369,-2.91,-2.92,311125,302254,2.93
3296,勝德國際,260984,200771,361477,29.99,-27.8,823212,1182796,-30.4
3308,聯德電子,314247,316624,313543,-0.75,0.22,1123210,1273258,-11.78
3376,新日興,195693,214134,277807,-8.61,-29.55,838724,1061839,-21.01
3432,台端,74309,74265,139533,0.05,-46.74,259867,571955,-54.56
3501,維熹科技,354736,353708,425151,0.29,-16.56,1279382,1441919,-11.27
3533,嘉澤端子,591199,629965,531783,-6.15,11.17,2162302,2030198,6.5
3550,聯穎,199445,224561,267075,-11.18,-25.32,782044,807319,-3.13
3605,宏致,276973,258446,246802,7.16,12.22,888764,916570,-3.03
3607,谷崧,424858,498611,449290,-14.79,-5.43,1772268,1752897,1.1
3645,達邁,91545,94714,88795,-3.34,3.09,349736,316139,10.62
3653,健策,318320,354372,293664,-10.17,8.39,1205627,927418,29.99
3679,新至陞,200569,283204,229353,-29.17,-12.55,912495,815585,11.88
5469,瀚宇博德,184909,189795,175136,-2.57,5.58,678612,673111,0.81
6108,競國實業,280144,209479,223794,33.73,25.17,884590,831129,6.43
6115,鎰勝,459310,548662,511917,-16.28,-10.27,1854854,1982517,-6.43
6133,金橋科技,90831,85258,78566,6.53,15.61,308387,296385,4.04
6141,柏承科技,85498,95581,86769,-10.54,-1.46,328586,338298,-2.87
6153,嘉聯益,682228,652332,540055,4.58,26.32,2335963,1853179,26.05
6155,鈞寶,48209,70303,50336,-31.42,-4.22,199407,202669,-1.6
6165,捷泰精密,42683,35921,70362,18.82,-39.33,155435,231082,-32.73
6191,精成科技,2404304,2561311,2420857,-6.12,-0.68,9653853,8876425,8.75
6205,詮欣,123398,142266,158213,-13.26,-22.0,502067,530464,-5.35
6213,聯茂,441643,470150,431027,-6.06,2.46,1788460,1522120,17.49
6224,聚鼎,132268,129142,120965,2.42,9.34,458543,384778,19.17
6251,定穎電子,952240,923862,944113,3.07,0.86,3331741,3719987,-10.43
6269,台郡科技,515017,534624,382582,-3.66,34.61,1891282,1164593,62.39
6282,康舒,1712632,1640266,1591859,4.41,7.58,6011584,5701162,5.44
8039,台虹科技,414938,391456,512582,5.99,-19.04,1583296,1672340,-5.32
8046,南電,2949051,2958411,3012657,-0.31,-2.11,11362686,11045492,2.87
8103,瀚荃,120237,129717,136613,-7.3,-11.98,442238,426265,3.74
8163,達方電子,1043285,1033089,1147172,0.98,-9.05,3901240,4145376,-5.88
8213,志超,1289086,1260736,1237775,2.24,4.14,4791422,4628911,3.51
8249,菱光科技,452978,447585,442199,1.2,2.43,1554683,1683667,-7.66
合計,合計,48302983,49856674,46768691,-3.11,3.28,180148575,166473087,8.21
