公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1701,中化,227393,245571,221349,-7.4,2.73,2328960,2145047,8.57
1707,葡萄王,189075,195049,168981,-3.06,11.89,1736692,1417677,22.5
1720,生達化學,158425,206490,169862,-23.27,-6.73,1744679,1603505,8.8
1729,必翔實業,116733,133208,133382,-12.36,-12.48,1177383,1031326,14.16
1731,美吾華,183510,141188,220283,29.97,-16.69,1771198,2207269,-19.75
1733,五鼎,169079,150394,128631,12.42,31.44,1480782,1163439,27.27
1734,杏輝藥品,140101,132301,133786,5.89,4.72,1306044,1264453,3.28
1736,喬山健康,918890,959609,188822,-4.24,386.64,6329855,1624738,289.59
1762,中化合成,90991,84571,80288,7.59,13.33,1008928,882686,14.3
1789,台灣神隆,321957,330935,348562,-2.71,-7.63,3094125,2884706,7.25
3164,景岳生技,27596,23522,16536,17.31,66.88,265297,157173,68.79
4104,佳醫,232606,254070,243635,-8.44,-4.52,2444900,2349208,4.07
4106,雃博,85035,92657,112273,-8.22,-24.26,1227818,1174294,4.55
4108,懷特,10867,13394,1828,-18.86,494.47,68851,15560,342.48
4119,旭富製藥,78522,90801,93970,-13.52,-16.43,797056,760338,4.82
4133,亞諾法,42704,39678,37914,7.62,12.63,404837,334062,21.18
4142,國光生技,57912,47181,4888,22.74,1084.77,834633,132683,529.04
4737,華廣,103339,99379,79390,3.98,30.16,894331,720921,24.05
4746,台耀,214548,215727,189931,-0.54,12.96,2058700,1446173,42.35
合計,合計,3369283,3455725,2574311,-2.5,30.88,30975069,23315258,32.85
