公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1598,岱宇,431858,332600,417770,29.84,3.37,2931212,3219200,-8.94,-
1701,中化,533671,505340,479246,5.6,11.35,4563265,4394399,3.84,-
1707,葡萄王,818750,768980,833383,6.47,-1.75,6601774,6651967,-0.75,-
1720,生達,348285,336931,329764,3.36,5.61,2937543,2718866,8.04,-
1731,美吾華,137725,139715,123933,-1.42,11.12,1189775,1061741,12.05,-
1733,五鼎,153826,145909,130936,5.42,17.48,1323240,1394312,-5.09,-
1734,杏輝,185674,179078,178367,3.68,4.09,1565808,1540605,1.63,-
1736,喬山,1630508,1758020,1730114,-7.25,-5.75,13114813,13822051,-5.11,-
1760,寶齡富錦,80292,154772,73845,-48.12,8.73,866944,709859,22.12,-
1762,中化生,136102,97231,89060,39.97,52.82,824701,896902,-8.05,106年9月營業收入較去年同期成長52.82%，主要係EVE產品客戶需求較去年同期大幅增加所致。
1783,和康生,32476,32492,31774,-0.04,2.2,316166,232090,36.22,-
1786,科妍,21053,17806,20638,18.23,2.01,171881,156283,9.98,-
1789,神隆,292697,302724,335700,-3.31,-12.8,2621471,3028430,-13.43,-
1795,美時,558261,523660,456552,6.6,22.27,4609457,4423210,4.21,-
3164,景岳,67014,47479,61638,41.14,8.72,436706,420289,3.9,-
3705,永信,586366,578584,496513,1.34,18.09,4817226,4589702,4.95,-
4104,佳醫,493720,525912,490916,-6.12,0.57,4521998,4601940,-1.73,-
4106,雃博,167441,210814,137052,-20.57,22.17,1577455,1464548,7.7,-
4108,懷特,6274,8278,2430,-24.2,158.18,37525,15924,135.65,營收較去年同期增加，係獲准上市之處方藥品、保健食品營收增及出貨予中國代理商。
4119,旭富,151957,132091,159840,15.03,-4.93,967876,1644764,-41.15,-
4133,亞諾法,42228,35503,34991,18.94,20.68,363593,336475,8.05,-
4142,國光生,173365,40166,123829,331.62,40.0,351427,310373,13.22,-
4155,訊映,103360,143057,81271,-27.74,27.17,973647,735474,32.38,-
4164,承業醫,161801,155094,141754,4.32,14.14,1498999,1396972,7.3,-
4737,華廣,152340,146764,158415,3.79,-3.83,1243998,1213652,2.5,-
4746,台耀,234855,194124,250903,20.98,-6.39,1870976,2404572,-22.19,-
6491,晶碩,175110,168819,143380,3.72,22.13,1519389,1148094,32.34,-
合計,合計,7877009,7681943,7514014,2.53,4.83,63818865,64532694,-1.1,
