公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2101,南港,824346,675039,1025361,22.11,-19.6,2275309,2817128,-19.23,"公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準."
2102,泰豐,608854,451385,818819,34.88,-25.64,1618783,1978212,-18.16,-
2103,台橡,2270766,1740795,2356196,30.44,-3.62,6117401,6755875,-9.45,-
2104,國際中橡,1245264,1140328,1534741,9.2,-18.86,3720334,4649042,-19.97,-
2105,正新,11673492,7858762,11288243,48.54,3.41,29373619,28883718,1.69,無。
2106,建大,2777763,1953649,2897888,42.18,-4.14,7192160,7431203,-3.21,-
2107,厚生,161535,91482,244118,76.57,-33.82,362434,754065,-51.93,累計營收減少主要係因今年營建收入入帳減少所致.
2108,南帝,854589,640423,790147,33.44,8.15,2248824,2128079,5.67,-
2109,華豐,584177,424057,669089,37.75,-12.69,1568364,1754542,-10.61,-
2114,鑫永銓,130961,100978,158068,29.69,-17.14,372001,495690,-24.95,-
合計,合計,21131747,15076898,21782670,40.15,-2.98,54849229,57647554,-4.85,
