公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1708,東鹼,367643,309633,430850,18.73,-14.67,1010202,1158991,-12.83,-
1709,和益,780469,755036,1017743,3.36,-23.31,2419897,2713260,-10.81,-
1710,東聯,1469682,916007,1361897,60.44,7.91,3435600,2839952,20.97,無
1711,永光,941263,593365,962743,58.63,-2.23,2294258,2433104,-5.7,-
1712,興農,1681254,1244129,1918130,35.13,-12.34,4200829,4711097,-10.83,-
1713,國化,56177,39963,76716,40.57,-26.77,135849,189991,-28.49,-
1714,和桐,2218220,1736572,3975489,27.73,-44.2,6966842,11438512,-39.09,-
1717,長興,3465535,1900467,3447717,82.35,0.51,8564463,9119151,-6.08,-
1718,中纖,2914858,2339309,2981120,24.6,-2.22,7630303,8403287,-9.19,"本月份自結異業別合併營收資訊,未經會計師簽證或核閱"
1721,三晃,846104,57143,150673,1380.67,461.54,1046008,339500,208.1,105年03月因與國慶化學(股)公司合併，故本月營業收入淨額及本年度累計營業收入淨額較去年同期增加。
1722,台肥,1007255,873353,1651154,15.33,-38.99,3187629,3836058,-16.9,-
1723,中碳,419290,394262,580212,6.34,-27.73,1225971,1586707,-22.73,-
1724,台硝,174822,130337,148913,34.13,17.39,474156,401327,18.14,-
1725,元禎,829266,511458,846905,62.13,-2.08,2045882,2300095,-11.05,-
1726,永記,635198,453189,738051,40.16,-13.93,1788448,2088232,-14.35,-
1727,中華化,196018,135927,197774,44.2,-0.88,500865,534994,-6.37,-
1730,花仙子,169693,130216,148677,30.31,14.13,533082,465623,14.48,-
1732,毛寶,35745,32447,38456,10.16,-7.04,130556,155220,-15.88,-
1735,日勝化,286731,119878,368149,139.18,-22.11,637214,881311,-27.69,-
1773,勝一,556516,410029,623115,35.72,-10.68,1471509,1625922,-9.49,-
1776,展宇,192189,89427,224872,114.91,-14.53,444967,511907,-13.07,-
4720,德淵,237784,104892,226275,126.69,5.08,581186,561482,3.5,-
4722,國精化,450281,285792,427172,57.55,5.4,1071804,1098001,-2.38,-
4725,信昌化,849406,609759,1503730,39.3,-43.51,1954010,3169913,-38.35,-
4739,康普,360403,253590,355000,42.12,1.52,978494,948701,3.14,-
4755,三福化,365070,229216,274776,59.26,32.86,901238,880138,2.39,本月係因包含一次性工程收入約為NT55MM元
合計,合計,21506872,14655396,24676309,46.75,-12.84,55631262,64392476,-13.6,
