公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1201,味全,1633866,1772387,1642814,-7.81,-0.54,17905542,16371979,9.36,-
1203,味王,506912,515554,493888,-1.67,2.63,5554978,5651822,-1.71,-
1210,大成,6735632,6123232,6490644,10.0,3.77,66405448,69341688,-4.23,-
1213,大飲,26745,36069,32994,-25.85,-18.93,564461,611375,-7.67,-
1215,卜蜂,1765886,1871127,1699007,-5.62,3.93,19444072,18148130,7.14,-
1216,統一,33229601,35398601,31140541,-6.12,6.7,398887399,369297465,8.01,-
1217,愛之味,269672,244422,253185,10.33,6.51,4052940,3887061,4.26,-
1218,泰山,635927,637382,546892,-0.22,16.28,7443836,7113767,4.63,-
1219,福壽,996487,1019854,917403,-2.29,8.62,10730526,9846105,8.98,-
1220,台榮,280415,250718,253547,11.84,10.59,2473719,2141129,15.53,-
1225,福懋油,1029697,932581,950447,10.41,8.33,10307143,9795240,5.22,-
1227,佳格,2519735,1904523,2291703,32.3,9.95,23918530,23757252,0.67,-
1229,聯華,452166,427306,410026,5.81,10.27,4645490,4359094,6.57,2018年起本公司遵循IFRS15揭露合併營收，同時將去年同期重分類表達。
1231,聯華食,675148,654976,557274,3.07,21.15,7323676,6445818,13.61,-
1232,大統益,1466021,1463517,1405095,0.17,4.33,15485475,15464245,0.13,-
1233,天仁,191187,159372,189012,19.96,1.15,2013225,1961920,2.61,-
1234,黑松,718541,714538,691728,0.56,3.87,8436774,8491675,-0.64,-
1235,興泰,2042,3281,4264,-37.76,-52.11,55354,73151,-24.32,水產飼料銷售較去年同期減少
1236,宏亞,153437,152475,165377,0.63,-7.21,1716628,1611032,6.55,-
1702,南僑,1566253,1455784,1540450,7.58,1.67,16519425,15577535,6.04,-
1737,臺鹽,222741,250979,206891,-11.25,7.66,2741013,2519464,8.79,-
合計,合計,55078111,55988678,51883182,-1.62,6.15,626625654,592466947,5.76,
