公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1598,岱宇,405125,401232,227039,0.97,78.43,2326345,1620826,43.52,1.合併子公司SPIRIT本期營收較去年同期增加2.新增合併子公司錫頓營收
1701,中化,657248,629158,526464,4.46,24.84,3280098,2581351,27.06,-
1707,葡萄王,765314,779918,820944,-1.87,-6.77,3481517,3498876,-0.49,本年度適用IFRS15，如兩年度比較基礎一致時，107年5月單月營收成長2.52%，累計營收成長9.98%，詳細資訊請詳重訊。
1720,生達,337761,254076,348550,32.93,-3.09,1355047,1550382,-12.59,-
1731,美吾華,97606,83023,124549,17.56,-21.63,483941,635303,-23.82,營收較去年同期減少，係自107年1月起代理糖尿病藥依據新合約條件以物流服務淨額認列營收，唯整體毛利率明顯提升。
1733,五鼎,188085,153134,130224,22.82,44.43,817388,691691,18.17,-
1734,杏輝,182298,150149,190742,21.41,-4.42,892870,843472,5.85,-
1736,喬山,1511683,1365969,1309008,10.66,15.48,7376015,7047735,4.65,-
1760,寶齡富錦,143852,76262,110943,88.62,29.66,482906,466850,3.43,-
1762,中化生,73212,84465,72840,-13.32,0.51,433642,379656,14.21,-
1783,和康生,40565,30215,40192,34.25,0.92,177217,169951,4.27,-
1786,科妍,16791,15338,21568,9.47,-22.14,136214,100858,35.05,-
1789,神隆,374952,285499,306077,31.33,22.5,1521738,1486801,2.34,-
1795,美時,563288,481941,510065,16.87,10.43,2535013,2489478,1.82,-
3164,景岳,49596,42118,52707,17.75,-5.9,224798,225770,-0.43,-
3705,永信,644180,553422,548789,16.39,17.38,2945561,2573710,14.44,-
4104,佳醫,590347,484872,544735,21.75,8.37,2626981,2515345,4.43,-
4106,雃博,177080,171349,200234,3.34,-11.56,847786,834860,1.54,-
4108,懷特,12820,8587,3828,49.29,234.9,50948,14565,249.79,營收較去年同期增加，係獲准上市之處方藥品營收增加及子公司營收大幅成長。
4119,旭富,187539,151153,101090,24.07,85.51,764338,511728,49.36,"因去年下半年客戶消化風濕性關節炎品項庫存, 今年已開始陸續出貨。本月該品項營收約7300萬元, 致兩期差異所致。"
4133,亞諾法,37453,37163,39240,0.78,-4.55,183987,199867,-7.94,-
4142,國光生,4248,3324,28068,27.79,-84.86,77817,118572,-34.37,月營收減少主要係因外銷歐洲產品銷量減少所致。
4155,訊映,58162,89339,84639,-34.89,-31.28,442300,492402,-10.17,-
4164,承業醫,259057,222574,164415,16.39,57.56,885886,885418,0.05,主係本期銷售大型醫療儀器之台數較去年同期增加，故使得營收較去年同期增加 。
4737,華廣,152969,124682,145287,22.68,5.28,663284,675263,-1.77,-
4746,台耀,229748,200090,214658,14.82,7.02,1042448,1028401,1.36,-
6491,晶碩,234668,222870,167563,5.29,40.04,1108206,812155,36.45,-
合計,合計,7995647,7101922,7034458,12.58,13.66,37164291,34451286,7.87,
