公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1701,中化,224376,287628,240666,-21.99,-6.76,2612729,2863893,-8.77
1707,葡萄王,260489,279244,205136,-6.71,26.98,2619483,2176237,20.36
1720,生達化學,192755,204470,169280,-5.72,13.86,1998095,1867840,6.97
1729,必翔實業,63340,90305,89988,-29.85,-29.61,1156569,1126280,2.68
1731,美吾華,175765,186727,168590,-5.87,4.25,1938173,2049023,-5.4
1733,五鼎,158438,165571,165911,-4.3,-4.5,1868128,1722667,8.44
1734,杏輝藥品,138449,141793,127194,-2.35,8.84,1624358,1439754,12.82
1736,喬山健康,1146462,1394285,1203823,-17.77,-4.76,8693426,8152854,6.63
1762,中化合成,99817,111292,105601,-10.31,-5.47,1273154,1084646,17.37
1783,和康生技,16024,18988,14289,-15.6,12.14,207948,163962,26.82
1786,科妍,23718,23017,12264,3.04,93.39,171573,128537,33.48
1789,台灣神隆,515809,363313,331032,41.97,55.81,4047301,3414514,18.53
3164,景岳生技,19372,22136,10652,-12.48,81.86,160282,167860,-4.51
3705,永信,51374,31887,50900,61.11,0.93,473685,549343,-13.77
4104,佳醫,245792,276970,248634,-11.25,-1.14,2835474,2849129,-0.47
4106,雃博,65759,88732,105344,-25.89,-37.57,1162144,1367074,-14.99
4108,懷特,16191,16168,14619,0.14,10.75,160447,130288,23.14
4119,旭富製藥,105611,128658,73026,-17.91,44.62,1187497,939455,26.4
4133,亞諾法,41542,40200,40620,3.33,2.26,428250,436193,-1.82
4142,國光生技,4990,113527,305,-95.6,1536.06,350085,290363,20.56
4164,承業醫,58531,31890,66021,83.54,-11.34,442552,555205,-20.29
4737,華廣,107635,100986,125174,6.58,-14.01,1228363,1226705,0.13
4746,台耀,239167,213014,218897,12.27,9.26,2381985,2381379,0.02
合計,合計,3971406,4330801,3787966,-8.29,4.84,39021701,37083201,5.22
