公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2801,彰銀,2638668,2914382,2910388,-9.46,-9.33,2638668,2910388,-9.33,-
2809,京城銀,700508,541075,576153,29.46,21.58,700508,576153,21.58,-
2812,台中銀,819456,1262607,783889,-35.09,4.53,819456,783889,4.53,-
2816,旺旺保,641095,602243,543200,6.45,18.02,641095,543200,18.02,-
2820,華票,161090,167346,206389,-3.73,-21.94,161090,206389,-21.94,-
2823,中壽,22125110,19489305,13651479,13.52,62.07,22125110,13651479,62.07,本月營業收入淨額較去年同期增加，主要係保費收入增加所致。
2832,台產,396691,411593,330476,-3.62,20.03,396691,330476,20.03,-
2834,臺企銀,1852439,1714055,2498165,8.07,-25.84,1852439,2498165,-25.84,-
2836,高雄銀,283099,289654,287581,-2.26,-1.55,283099,287581,-1.55,-
2838,聯邦銀,921448,1117558,1064788,-17.54,-13.46,921448,1064788,-13.46,-
2845,遠東銀,816372,994052,1011088,-17.87,-19.25,816372,1011088,-19.25,-
2849,安泰銀,447204,554702,657419,-19.37,-31.97,447204,657419,-31.97,-
2850,新產,1038931,993620,1068307,4.56,-2.74,1038931,1068307,-2.74,-
2851,中再保,1195455,1064866,1019642,12.26,17.24,1195455,1019642,17.24,-
2852,第一保,402922,491168,292415,-17.96,37.79,402922,292415,37.79,-
2855,統一證,464246,138982,428254,234.03,8.4,464246,428254,8.4,-
2867,三商壽,18795313,20483592,15767919,-8.24,19.19,18795313,15767919,19.19,-
2880,華南金,3409032,3912711,3980892,-12.87,-14.36,3409032,3980892,-14.36,-
2881,富邦金,45313514,37217407,46104351,21.75,-1.71,45313514,46104351,-1.71,-
2882,國泰金,39975989,62148790,41408476,-35.67,-3.45,39975989,41408476,-3.45,-
2883,開發金,1772350,2302118,1647170,-23.01,7.59,1772350,1647170,7.59,-
2884,玉山金,3287814,3900734,3556751,-15.71,-7.56,3287814,3556751,-7.56,-
2885,元大金,6846741,8538386,6682321,-19.81,2.46,6846741,6682321,2.46,-
2886,兆豐金,4926780,5013040,5611446,-1.72,-12.2,4926780,5611446,-12.2,-
2887,台新金,2911168,2780036,3634985,4.71,-19.91,2911168,3634985,-19.91,-
2888,新光金,21917619,21537325,13800240,1.76,58.82,21917619,13800240,58.82,本月營業收入較去年同期增加，主要係因保險業務成長所致。
2889,國票金,398706,301917,510714,32.05,-21.93,398706,510714,-21.93,-
2890,永豐金,2881367,2821138,2686327,2.13,7.26,2881367,2686327,7.26,-
2891,中信金,38258908,31724010,25493302,20.59,50.07,38258908,25493302,50.07,本月營業收入淨額較去年同期增加，係因保險業務收益增加所致。
2892,第一金,3958167,4444510,3751432,-10.94,5.51,3958167,3751432,5.51,-
2897,王道銀行,617690,625858,666215,-1.3,-7.28,617690,666215,-7.28,-
5876,上海商銀,2860126,3164010,2819752,-9.6,1.43,2860126,2819752,1.43,-
5880,合庫金,4068962,3350714,4320742,21.43,-5.82,4068962,4320742,-5.82,-
6005,群益證,446520,504264,354030,-11.45,26.12,446520,354030,26.12,-
6024,群益期,169300,175386,242163,-3.47,-30.08,169300,242163,-30.08,-
合計,合計,237720800,247693154,210368861,-4.02,13.0,237720800,210368861,13.0,
