公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1598,岱宇,330918,370587,385284,-10.7,-14.11,2694236,1894674,42.2,-
1701,中化,421312,423982,418624,-0.62,0.64,3498567,3407926,2.65,-
1707,葡萄王,484219,490460,430469,-1.27,12.48,3997507,3675569,8.75,-
1720,生達,235544,301631,237657,-21.9,-0.88,2148144,2031781,5.72,-
1731,美吾華,103972,100862,87386,3.08,18.98,799427,1127838,-29.11,累計營收較去年同期減少，係自102年5月起代理糖尿病藥新合約營收改以物流服務淨額認列，但同基礎下營收及利潤均有成長。
1733,五鼎,126162,163293,153978,-22.73,-18.06,1154953,1320388,-12.52,-
1734,杏輝,146995,172095,285600,-14.58,-48.53,1759380,1679883,4.73,-
1736,喬山,1368511,1242450,1215252,10.14,12.61,9647648,8595143,12.24,-
1760,寶齡富錦,77998,70546,107562,10.56,-27.48,591805,546047,8.37,-
1762,中化生,14584,61969,64607,-76.46,-77.42,568185,723011,-21.41,-
1783,和康生,22663,19730,18659,14.86,21.45,170835,149138,14.54,-
1786,科妍,10311,10067,17580,2.42,-41.34,102796,130607,-21.29,-
1789,神隆,329159,256355,406801,28.39,-19.08,2830564,3405810,-16.89,-
1795,美時,226157,49986,56231,352.44,302.19,1489317,389932,281.94,-
3164,景岳,61244,40607,23786,50.82,157.47,383350,222915,71.97,本公司因合併子公司營收故營收金額較去年同期增加
3705,永信,513185,474567,456653,8.13,12.37,3831983,3228090,18.7,-
4104,佳醫,477207,506968,456363,-5.87,4.56,3837551,3703302,3.62,-
4106,雃博,166144,215279,157959,-22.82,5.18,1534636,1334186,15.02,-
4108,懷特,9379,9328,8697,0.54,7.84,74092,108184,-31.51,-
4119,旭富,122105,129359,143846,-5.6,-15.11,1042478,901083,15.69,-
4133,亞諾法,35963,38145,39375,-5.72,-8.66,293206,321637,-8.83,-
4142,國光生,9207,2857,2331,222.26,294.98,277861,229193,21.23,-
4155,訊映,51329,45604,124791,12.55,-58.86,470721,765497,-38.5,-
4164,承業醫,104198,117459,331800,-11.28,-68.59,1166578,1216767,-4.12,-
4737,華廣,125310,120002,123951,4.42,1.09,919627,1044300,-11.93,-
4746,台耀,187256,251869,241917,-25.65,-22.59,1824297,1527287,19.44,-
合計,合計,5761032,5686057,5997159,1.31,-3.93,47109744,43680188,7.85,
