公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1598,岱宇,424016,546612,552884,-22.42,-23.3,424016,552884,-23.3,-
1701,中化,574863,498911,516881,15.22,11.21,574863,516881,11.21,-
1707,葡萄王,634100,712701,539725,-11.02,17.48,634100,539725,17.48,-
1720,生達,322068,321458,296162,0.18,8.74,322068,296162,8.74,-
1731,美吾華,137302,128484,138137,6.86,-0.6,137302,138137,-0.6,-
1733,五鼎,162161,138075,158627,17.44,2.22,162161,158627,2.22,-
1734,杏輝,187800,242375,166480,-22.51,12.8,187800,166480,12.8,-
1736,喬山,1449162,2584080,1172158,-43.91,23.63,1449162,1172158,23.63,-
1760,寶齡富錦,70962,100435,71323,-29.34,-0.5,70962,71323,-0.5,無。
1762,中化生,103458,136520,36984,-24.21,179.73,103458,36984,179.73,105年1月較去年同期成長179%，主要係常態產品穩定成長，但客戶需求有季、月別區分，造成月別差異。
1783,和康生,19528,19831,17877,-1.52,9.23,19528,17877,9.23,-
1786,科妍,12717,27230,23184,-53.29,-45.14,12717,23184,-45.14,-
1789,神隆,332540,304816,321638,9.09,3.38,332540,321638,3.38,-
1795,美時,490847,504913,434534,-2.78,12.95,490847,434534,12.95,-
3164,景岳,49599,39582,38431,25.3,29.05,49599,38431,29.05,-
3705,永信,586487,542472,541293,8.11,8.34,586487,541293,8.34,-
4104,佳醫,526029,505843,499560,3.99,5.29,526029,499560,5.29,-
4106,雃博,196810,198074,149449,-0.63,31.69,196810,149449,31.69,-
4108,懷特,910,1824,1537,-50.1,-40.79,910,1537,-40.79,自行研發之處方藥及保健品營收佔比提高，逐漸淡出毛利偏低之大宗藥材業務。
4119,旭富,183847,38317,176262,379.8,4.3,183847,176262,4.3,-
4133,亞諾法,40286,34265,37623,17.57,7.07,40286,37623,7.07,-
4142,國光生,1803,18456,2114,-90.23,-14.71,1803,2114,-14.71,-
4155,訊映,83634,83630,47703,0.0,75.32,83634,47703,75.32,因本月市場需求增加
4164,承業醫,120683,296727,98052,-59.32,23.08,120683,98052,23.08,-
4737,華廣,94406,200860,125022,-52.99,-24.48,94406,125022,-24.48,-
4746,台耀,250544,344738,145388,-27.32,72.32,250544,145388,72.32,因紫外線吸收劑今年供貨正常外，維他命D衍生物也較同期成長。
6491,晶碩,120972,114070,103639,6.05,16.72,120972,103639,16.72,-
合計,合計,7177534,8685299,6412667,-17.35,11.92,7177534,6412667,11.92,
