公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1532,勤美,427888,393313,409674,8.79,4.44,1200014,1135286,5.7
2002,中鋼,20093004,17066878,20689920,17.73,-2.88,53606027,56506086,-5.13
2006,東和鋼鐵,3536845,3106054,3653015,13.86,-3.18,9503897,9777893,-2.8
2007,燁興公司,777242,739285,1087666,5.13,-28.54,2091875,3335177,-37.27
2008,高興昌,325655,415116,579058,-21.55,-43.76,1083671,1546796,-29.94
2009,第一伸銅,396140,341666,622055,15.94,-36.31,1008253,1555795,-35.19
2010,春源鋼鐵,1712818,1487870,1543877,15.11,10.94,4372602,3968792,10.17
2012,春雨,329431,308461,474570,6.79,-30.58,941609,1179007,-20.13
2013,中鋼構,1321909,1195591,1243126,10.56,6.33,3553741,2677263,32.73
2014,中鴻,4173283,4156483,4728977,0.4,-11.75,11998600,13262694,-9.53
2015,豐興鋼鐵,3521114,3102281,3625931,13.5,-2.89,8954072,9040297,-0.95
2017,官田鋼,516144,515964,599456,0.03,-13.89,1455481,1674146,-13.06
2020,美亞鋼管,445582,460063,598100,-3.14,-25.5,1250465,1522815,-17.88
2022,聚亨,300422,252932,345038,18.77,-12.93,709761,807159,-12.06
2023,燁輝,2468881,2529702,3066550,-2.4,-19.48,7111343,8756111,-18.78
2024,志聯工業,159892,157559,229059,1.48,-30.19,399982,573403,-30.24
2025,千興,233586,267166,861650,-12.56,-72.89,693857,2114235,-67.18
2027,大成鋼,1038780,925390,1035443,12.25,0.32,2433857,2479027,-1.82
2028,威致鋼鐵,1066677,1085834,1044325,-1.76,2.14,2916943,2920283,-0.11
2029,盛餘,1489902,1508269,1838503,-1.21,-18.96,4423732,4540640,-2.57
2030,彰源,1210714,1234224,1488742,-1.9,-18.67,3283698,3864780,-15.03
2031,新光鋼,724778,598550,803024,21.08,-9.74,1763758,2043962,-13.7
2032,新鋼工業,372368,317891,497767,17.13,-25.19,980233,1368387,-28.36
2033,佳大世界,106913,102895,111545,3.9,-4.15,279324,286970,-2.66
2034,允強,2465438,2427874,2363619,1.54,4.3,6590770,6100447,8.03
2038,海光企業,1305131,1211020,1546201,7.77,-15.59,3469225,3730710,-7.0
3004,豐達科技,163371,86584,114606,88.68,42.55,324399,208022,55.94
5007,三星科技,471081,403405,548907,16.77,-14.17,1290036,1422525,-9.31
9958,世紀鋼構,176271,273650,237882,-35.58,-25.89,561007,420392,33.44
合計,合計,51331260,46671970,55988286,9.98,-8.31,138252232,148819100,-7.1
