公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1701,中化,287628,249833,282367,15.12,1.86,2388353,2623227,-8.95
1707,葡萄王,279244,250281,193782,11.57,44.1,2358994,1971101,19.67
1720,生達化學,204470,166405,185315,22.87,10.33,1805340,1698560,6.28
1729,必翔實業,90305,80600,109264,12.04,-17.35,1093229,1036292,5.49
1731,美吾華,186727,166979,183468,11.82,1.77,1762407,1880433,-6.27
1733,五鼎,165571,142398,178039,16.27,-7.0,1709690,1556756,9.82
1734,杏輝藥品,141793,147183,133580,-3.66,6.14,1485909,1312560,13.2
1736,喬山健康,1394285,1143784,1391636,21.9,0.19,7546964,6949031,8.6
1762,中化合成,111292,111921,115521,-0.56,-3.66,1173337,979045,19.84
1783,和康生技,18988,16302,12830,16.47,47.99,191924,149672,28.22
1786,科妍,23017,19081,14587,20.62,57.79,147855,116275,27.15
1789,台灣神隆,363313,409077,262182,-11.18,38.57,3531492,3083482,14.52
3164,景岳生技,22136,15840,20102,39.74,10.11,140910,157207,-10.36
3705,永信,31887,18411,52203,73.19,-38.91,422311,498443,-15.27
4104,佳醫,276970,240467,254952,15.18,8.63,2589682,2600495,-0.41
4106,雃博,88732,89835,97081,-1.22,-8.6,1096386,1261730,-13.1
4108,懷特,16168,15852,14197,1.99,13.88,144256,115669,24.71
4119,旭富製藥,128658,104333,100183,23.31,28.42,1081886,866429,24.86
4133,亞諾法,40200,34193,42848,17.56,-6.17,386708,395573,-2.24
4142,國光生技,113527,72834,78230,55.87,45.11,345095,290059,18.97
4164,承業醫,31890,59062,65208,-46.0,-51.09,384021,489184,-21.49
4737,華廣,100986,110864,132837,-8.91,-23.97,1120728,1101531,1.74
4746,台耀,213014,218271,246639,-2.4,-13.63,2142817,2162482,-0.9
合計,合計,4330801,3883806,4167051,11.5,3.92,35050294,33295236,5.27
