公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1701,中化,236962,298899,213302,-20.72,11.09,1768751,1636262,8.09
1707,葡萄王,186545,188607,184866,-1.09,0.9,1381920,1171524,17.95
1720,生達化學,161526,170496,184634,-5.26,-12.51,1192372,1198851,-0.54
1729,必翔實業,131358,117286,167217,11.99,-21.44,716071,766835,-6.61
1731,美吾華,170067,174289,149501,-2.42,13.75,1327189,1304241,1.75
1733,五鼎,171071,165573,151686,3.32,12.77,1013976,1011901,0.2
1734,杏輝藥品,119059,119227,133668,-0.14,-10.92,912911,910192,0.29
1736,喬山健康,657009,564886,662553,16.3,-0.83,3710981,3490061,6.32
1762,中化合成,96601,90689,142032,6.51,-31.98,663047,732990,-9.54
1789,台灣神隆,428679,324968,406882,31.91,5.35,2187607,2096319,4.35
3164,景岳生技,9962,14744,22177,-32.43,-55.07,110421,190076,-41.9
3705,永信,31084,44328,0,-29.87,,345244,0,
4104,佳醫,252713,249500,261005,1.28,-3.17,1828611,1711353,6.85
4106,雃博,110782,127389,116893,-13.03,-5.22,868969,918871,-5.43
4108,懷特,11902,11980,6548,-0.65,81.76,75222,37655,99.76
4119,旭富製藥,80364,81327,72380,-1.18,11.03,594053,541957,9.61
4133,亞諾法,34025,37508,42910,-9.28,-20.7,274194,284223,-3.52
4142,國光生技,108,23021,202,-99.53,-46.53,132777,729356,-81.79
4737,華廣,112378,101595,95578,10.61,17.57,722319,594506,21.49
4746,台耀,221143,154847,212162,42.81,4.23,1412442,1366053,3.39
合計,合計,3223338,3061159,3226196,5.29,-0.08,21239077,20693226,2.63
